,region,education,jobtype,cptype,sales,employees,aversalary,capital,pros_encoded
360,0,3,1,1,0.0624,0.2482,0.6087,0.1062,0.65
361,0,0,0,2,17.6008,9.094,-1.3043,76.3061,1.15
362,0,2,0,2,16.7008,6.7631,1.4348,8.7327,1.25
363,0,0,1,1,1.3593,5.9418,-0.087,0.1448,1.05
364,0,0,1,2,-0.1133,-0.1304,,1.6689,1.55
365,0,0,1,0,-0.1154,-0.1401,0.3043,6.8096,-0.2
366,0,2,1,0,-0.1234,-0.1534,-0.087,0.0303,-0.35
367,0,0,0,1,-0.0555,-0.1597,0.6087,-0.037,-0.3
368,0,0,0,0,,-0.2085,-0.5652,,-0.5
369,0,1,0,2,1.5751,0.9566,1.2609,0.5696,0.85
370,0,3,1,1,0.1433,0.518,0.6087,-0.113,0.2
371,0,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
372,0,0,1,0,-0.1154,-0.1401,0.3043,6.8096,-0.2
373,0,0,0,2,21.5506,4.4623,,2.147,0.65
374,0,1,0,2,1.5751,0.9566,,0.5696,0.85
375,0,3,1,0,-0.0855,-0.0349,,0.0197,-0.2
376,0,3,1,0,-0.0855,-0.0349,,0.0197,-0.2
377,0,0,0,0,0.0372,0.4888,-0.1739,1.5678,-0.35
378,0,0,1,0,-0.1277,-0.1157,-0.3478,-0.0516,-0.45
379,0,1,1,1,-0.0355,-0.0572,0.4783,0.0392,0.0
380,0,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
381,0,0,1,0,,-0.1534,,,-0.3
382,0,0,0,0,0.5684,0.2866,1.087,46.1888,-0.35
383,0,0,0,0,-0.1286,-0.1813,0.0,-0.1118,-0.35
384,0,1,0,2,22.7143,,-0.2609,605.9868,0.65
385,0,0,1,0,-0.1292,-0.1952,-0.6087,-0.1107,-0.5
386,0,0,1,0,-0.1292,-0.1952,-0.6087,-0.1107,-0.5
387,0,0,0,1,2.647,2.7471,0.8696,14.9583,0.45
388,0,1,0,2,22.7143,,-0.2609,605.9868,0.65
389,0,0,0,1,4.5712,,1.3913,6.4333,1.35
390,0,1,0,2,22.7143,,-0.2609,605.9868,0.65
391,0,0,1,0,-0.1292,-0.1966,-0.1739,-0.1078,0.1
392,0,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
393,0,1,0,2,22.7143,,-0.2609,605.9868,0.65
394,0,0,0,0,,,-0.5652,,-0.5
395,0,2,1,0,-0.1277,-0.1157,-0.3478,-0.0516,-0.45
396,0,2,0,1,-0.0107,0.5271,0.0,0.0488,0.15
397,0,0,0,0,-0.125,-0.2043,0.1739,-0.1017,0.1
398,0,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
399,0,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
400,0,3,0,0,0.0068,0.1394,0.7826,0.3469,-0.05
401,0,0,0,2,18.978,3.3516,0.1304,0.4853,1.2
402,0,1,0,2,3.1277,8.7809,0.3913,0.1317,0.8
403,0,0,1,0,,-0.2085,-0.5652,,-0.5
404,0,0,1,0,,-0.2085,-0.5652,,-0.5
405,0,3,0,0,,,,,-0.5
406,0,3,0,1,0.1374,-0.2043,-0.5217,3.2531,-0.1
407,0,0,0,2,2.0819,1.4028,0.087,0.6464,0.55
408,0,0,0,0,-0.1272,-0.1381,,-0.1123,0.15
409,0,1,1,0,-0.1167,-0.1987,-0.0435,-0.1017,-0.1
410,0,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
411,0,2,1,0,-0.1251,-0.191,,-0.0678,-0.15
412,0,1,0,2,-0.1095,,,0.113,0.2
413,0,0,0,2,10.4615,0.4985,1.2609,12.8586,0.15
414,0,0,1,0,-0.1277,-0.1813,,,-0.35
415,0,0,0,0,-0.1292,-0.1952,-0.6087,-0.1107,-0.5
416,0,2,1,0,,,-0.5217,,-0.4
417,0,2,0,0,-0.1277,,,-0.1119,-0.2
418,0,0,0,0,-0.1024,-0.1192,0.4783,1.2337,-0.35
419,0,0,0,1,-0.0555,-0.1597,0.6087,-0.037,-0.3
420,0,0,0,0,-0.13,0.0397,-0.0435,-0.1127,0.7
421,0,0,1,0,,,,,-0.45
422,0,0,0,2,21.5506,20.7077,,2.147,0.65
423,0,1,0,2,21.5506,20.7077,,2.147,0.65
424,0,0,1,2,-0.0203,0.175,-0.087,0.0,-0.3
425,0,3,1,1,-0.0213,0.0349,0.4783,-0.0501,0.55
426,0,0,0,0,,-0.2022,,,-0.5
427,0,0,1,0,-0.1247,-0.1959,-0.4783,-0.104,-0.2
428,0,0,1,0,-0.1194,-0.1081,0.0,-0.105,0.1
429,0,1,1,0,-0.0791,-0.0488,,-0.0925,-0.1
430,0,0,0,0,-0.1298,-0.2029,,-0.1104,-0.2
431,0,3,0,0,,-0.2064,,,-0.5
432,0,0,1,0,,,,,-0.5
